Name,10k_1x_MLAB,10k_1x_MLAB2,10k_1x_NEB,10k_2x_MLAB,1k_1x_MLAB,IVT_DAY1,IVT_DAY2,MicrobeExpress_Bead,MicrobeExpress_RNASE
sxy,90.53353350167134,222.32373508922515,60.82458787060388,149.48343655785646,0.0,104.1018312514072,76.94093635094183,183.44860853284473,183.34232321735328
syd,102.12071220591076,254.20002123841698,42.51180872676614,187.17882273898212,327.0892944660357,88.79866069994307,104.35992598854413,254.68311436929088,65.87149337150417
symE,69.90092707483437,127.98241329149475,58.03062689220507,204.16662876361502,0.0,73.29413264122287,109.02083438747457,126.52160874812616,368.5770073188441
tabA,343.1000161132288,359.3733041627997,289.6996766876977,289.3513885339946,315.392061418906,345.11343250271165,317.11482514985613,309.41827291399443,300.784070726173
tadA,110.35659368389676,110.09731336953817,58.86250439090697,214.20878472511478,349.2846394476595,88.54696381587296,96.93578916087833,104.19880964665579,150.2693442537439
tag,343.259029234722,396.7937930274569,344.09517194471687,419.325466608346,282.7234593123979,458.56815966323194,458.9497797468609,394.09444907115466,309.95515863705793
talA,85.80297054934495,179.20142570553676,107.88364369437524,97.51226862245655,336.6852895402759,70.29727232818088,62.10821594475792,185.1106413521076,121.09341565376677
talB,1487.4873826918547,1190.2286540544014,1391.8144054485158,907.4202730267658,1085.7718843973184,1381.1529334503878,770.2661242485046,814.6779640218605,725.3632135649835
tam,122.5282489212786,129.10183105915974,123.77411990499014,136.4577660427277,16.806959794697487,126.32039856393183,262.6579393008329,238.5150951985299,222.34883533306154
tamA,102.40401231266362,107.64579496782338,112.23705902602964,127.8059140301857,115.49987024311055,108.03910209398249,104.71523695504614,163.0547092423837,126.54335545395146
tamB,233.29795171584536,209.06349887338598,254.03530830186799,300.9265977027788,202.48384895516497,249.08594839271262,412.9231105831407,280.1627149513605,361.33258759827186
tap,213.23028790354098,315.26164387567445,163.4518419369224,236.12723996153952,119.4427198892827,349.1765420211066,215.44152568313353,262.48404050569184,108.79898343383273
tar,287.7204777471352,324.8639881253119,250.85036593465443,207.42187250947907,169.62591028897486,241.23865137376666,142.0514433574525,156.98962366604252,194.7608414124979
tas,72.90919022383797,97.92671258897788,78.89799659953142,133.688608597965,192.38883285451843,83.47342195616991,84.07614713929384,178.34376771442066,128.56331091023404
tatA,864.3000467648957,990.4462633780066,893.5110157264156,686.9197589626382,155.91256369547702,601.1998213314664,699.2093399673421,412.97950752914005,345.82534020039697
tatB,216.85238034912535,355.9936917650929,286.5364352956586,290.71146999410024,309.02331599262095,405.248372917459,230.04670248239063,218.96084614743543,240.93839108923004
tatC,108.9745890022082,251.31352901187753,89.884635083412,136.65106580080814,54.178110936652246,84.99463644123988,98.21664775702214,225.8500274564363,110.82433682097664
tatD,62.82770191139189,115.76785148903619,80.42537583763982,130.34796487150655,412.1826396547093,75.52989530799756,95.48106595022638,90.45070703017134,174.45850495422323
tatE,723.950544243466,539.8575042637435,1009.8959086675216,472.06306964909817,1494.509467508784,1052.7740375700537,493.46917422045027,328.13560519216134,332.26356215332254
tauA,51.58643859161106,100.58020951711444,86.28684876964037,96.93819387838205,78.15498095185339,68.70995612088758,92.38793688377537,156.30507236189152,102.52661955058497
tauB,39.6743949575531,107.36589147296566,53.11421294648246,92.97209027310463,34.88100679266709,53.51704997541213,54.58572661566602,150.24441038839984,123.83068822279837
tauC,30.749644440465755,164.2141806447742,107.57098980777867,119.20474496083538,134.03550436271246,31.131621556639814,59.8007086811029,110.54772670718383,176.46280946215907
tauD,28.78867661319046,129.09593587874244,49.16723273653614,100.95341798863883,100.3150617887032,51.605660292757,71.4469553078677,121.54116261105656,89.09467391313044
tcdA,104.32417086445375,96.05357139059228,77.35277064009522,88.47901527849362,0.0,94.44191068954824,110.9325720555614,168.18895773533197,95.77690648672701
tcyJ,314.3249066021454,396.96350126252105,290.80967629165525,286.9491862596986,692.7677753578396,242.08602237548243,201.88598259306886,369.37068145040195,214.57577288339235
tcyL,26.0776353177779,50.44132551048844,61.179463955870425,73.7166954163112,76.2719431041877,45.77406938493756,49.374081489073866,121.89543057382421,123.02904479476003
tcyN,53.12715142322638,68.25290093746133,71.864890265658,113.04201519150774,203.2905575167393,79.44877326141749,99.28509248210791,236.48645165639644,108.84542580012494
tcyP,192.58631941237755,126.79014108758345,194.22794043450733,306.932008512329,172.28582665409297,252.543974273073,428.9008124289775,281.62524316835334,302.9698292919426
tdcA,1740.5652275655473,1140.6750792964838,1763.4094677165147,843.3911638755931,551.5582415948039,730.3564878686024,328.8477625661505,674.2844088406732,262.59155225014166
tdcB,2447.5260472394734,1713.575672624568,2420.8939095452147,1293.6557698376528,1842.6030254920013,1951.5716045085328,822.9724582158939,894.3219728853562,836.4432092018692
tdcC,1275.3383739643373,940.6540006724396,1143.5691277856547,609.6405994891458,834.151369648406,951.6046951027791,416.0771630953428,636.9335688260369,520.1659677864078
tdcD,2271.633748954867,1760.1889568298457,2238.0329126747833,1404.7691625407904,1608.013176665285,1907.8648794837113,839.3554408090647,910.203714420174,554.4933184271873
tdcE,1871.6177230732803,1378.4053997754045,1891.093675018628,1377.1569602001136,1212.2827145092172,2234.7193108635415,1171.5922266343011,1091.368145445752,787.5625884781589
tdcF,2558.028933032966,1842.7562068616064,2256.1696074037764,1886.5866604895878,2727.924715846738,3385.3432264940207,1530.3006093818472,1116.1352017492488,1387.735019009285
tdcG,1300.2105251217993,1001.2843156003566,1312.130749589098,782.8345985102288,579.4153216255489,1248.3855669098225,520.514121335919,624.7864486548775,457.93355488074536
tdcR,70.82803177710969,74.14270606502413,11.91584944290811,29.75380936983544,291.24389233277157,46.108110839631244,56.718197924345,195.8929579774289,55.2688899863648
tdh,311.86049449283047,271.1025313809082,356.8180760811364,290.07170995590235,167.84845373914993,468.07848743782307,249.2200933649399,349.1059204346444,299.64788249332645
tdk,47.73889286925175,165.4111566462075,21.557519137770136,82.4638153505623,0.0,75.49733565751056,60.882580174858205,203.16844342289966,122.26996251421802
tehA,68.71013451486544,139.06066877200402,76.90260728076868,132.1383280231563,75.79380327959197,97.0129520004845,71.58316369454722,181.3780224256583,107.0909286119054
tehB,78.57273152408143,183.7417110471343,100.46594113633196,161.4298384598185,0.0,136.42276203733442,106.56146276695124,135.72973411933143,137.10752124106648
tesA,69.36831360001298,77.01463697189068,82.03511709769411,108.51935831407722,152.5895033992272,26.94914924864985,69.6765421869645,115.01964431647833,138.44044719346033
tesB,106.4478871843823,157.1003183139342,85.50217439979984,159.40686580157612,133.34302248266962,99.39203004509972,107.43355521471099,135.51930378640978,204.84427816748249
tfaD,81.71083957871505,127.17428823845309,93.39030321358733,190.0828608784353,101.78044535246326,57.26478980295216,63.39314541943082,183.27686940996293,60.70338418411223
tfaE,73.04589588421459,182.17005616513006,65.48412940116101,126.03336564911076,308.86342333160985,63.15412921611683,79.25733254726569,192.27604605388788,184.38283063752507
tfaP,36.21532072499901,158.58690342641742,19.905194721562744,130.88498751780398,215.6893173652844,35.421411928617744,36.88737872253598,111.66437041129679,76.0147486913916
tfaQ,31.54759145528788,90.94234186408735,38.986189974185784,121.58117728958032,166.10003234603377,40.87557397298968,61.333936687719444,175.92721558299814,135.3882191235929
tfaR,31.54759145528788,90.94234186408735,38.986189974185784,119.79496998366092,166.10003234603377,41.624372203098325,65.02652769841899,175.92721558299814,135.3882191235929
tfaX,60.36335418894773,63.005702110516296,49.84324968584865,124.64269819886582,685.8323916223329,168.45828873184286,172.89902270485814,256.4966609112136,66.00429880168866
tgt,158.88899390343843,176.24153330683262,143.98179080843158,143.62626916022526,197.90642151867854,154.81286261340128,79.79767739887903,266.06293296276374,143.7873090017608
thiB,57.331596230902456,107.6169978011684,82.84020138618665,153.77066602373426,154.27046906675525,66.08332386003315,79.19797149192077,86.44456382572098,78.0215706549676
thiC,51.418762912926255,105.15043437477199,72.33113123070399,100.64260708998002,53.824820608335,64.41783493211665,100.64787812049515,145.31916356943574,153.03136098530226
thiD,47.05385196253302,60.1085941076908,46.55355372239646,126.73374982523244,277.10711014313586,65.88236641907673,74.50901843432213,159.52196305139233,111.17356442147592
thiE,40.41278377398812,76.36881192390837,24.186689435257374,69.66882533578449,397.1357754507434,46.79282524754414,76.28196312820221,113.10125910224971,49.20942340901875
thiF,30.205262287807766,112.99215367017914,33.97311210215927,98.16768533357653,140.0513288606558,36.61350673606875,64.76452957432649,124.50045565762395,88.05737829176773
thiG,43.283831297030325,100.9048237541352,24.672372679197714,62.18503504872386,145.5992812720408,50.01814499311227,66.48387986268068,162.61113078852256,64.14140551057945
thiH,41.40085874849295,116.29164906660861,52.01943546480359,104.57912997027347,256.4795420098756,87.76950010730077,76.48704071940442,203.50565639910243,129.45578211205336
thiI,80.79902694998134,153.56863889403,93.7439884744074,104.4713083008294,280.83629485520703,90.15563520536467,145.43579322836703,180.19438973800118,160.50209888527738
thiK,119.38402476248146,190.8251560525736,85.2376629240447,128.534178674101,61.84961204448676,149.95056954906406,91.90926163649543,247.451493249482,112.13124667103779
thiL,93.74864752319935,128.7777126735159,94.09173333106807,113.33540147693728,15.65212574745447,97.04814188679143,164.95687548165523,152.58422423588317,172.20546081553508
thiM,39.450338598455666,144.41464562726523,19.148343211237165,80.84795349682322,276.4712933832689,39.35888491643322,68.79507656983291,179.76010571184975,46.460692092829
thiP,47.54152406066537,146.01388755916292,51.96293709575928,151.52892190431908,238.34272052990647,62.931532882321996,74.17198229491859,140.3802044826533,87.15399635093802
thiQ,36.918697733997035,158.7669411680894,48.23806094219058,97.34139865940833,21.89954074536548,52.88356780699656,53.31023753404102,133.59467766460557,79.90099061854664
thiS,53.62428121382342,64.62588110742402,21.18269229324513,69.27285169702927,0.0,62.22848574992458,51.427321252297894,166.5165757691565,128.17904400462473
thpR,49.77025448382079,181.07867092166762,72.42342034286105,157.97742175019556,201.79746302650338,88.05807461393333,105.02479869889308,232.97351423981337,176.49466514935511
thrA,78.3080056182423,173.00933266970003,53.3100391641561,104.3197282217637,116.53303121962904,89.42186341119493,81.89941977991596,171.85269015474424,171.36818015208462
thrB,122.78231723387722,110.92694139055995,120.49043190700304,151.2222632859658,482.6407627989189,110.29470764016818,106.46060462487588,160.14178724554645,158.8276080127225
thrC,65.36170401223197,114.86371069739253,103.46293344959601,118.31437483684287,173.45644403501893,75.00919168904062,100.82684310502007,205.74980161490748,149.80390610856355
thrL,96.83463951709518,53.48238678603519,182.08729262338647,233.83077459308473,0.0,119.5514436263303,249.43116587183542,439.87640896930117,0.0
thrS,730.2563468612467,540.692790428972,745.3984636735503,512.8809541391007,438.4420884918759,703.1422942575217,496.8024579854613,409.4230581130793,530.7495695506869
thyA,90.08139867040578,92.3529818614706,85.68998542776897,136.74933517921787,40.11472479300438,90.5698469241468,84.4352040798268,107.22813459359817,90.48008900840574
tig,437.18896521407663,345.2121320567069,499.21354923573807,343.9550489646989,434.05429237917815,517.0498063806431,263.4841919741801,320.57834992093467,214.04432141733574
tilS,37.31225246032906,121.41119379954078,70.57609745099124,135.5438456696933,196.40465718514847,47.34366073609634,63.87346711976613,120.57276304752737,109.28506709181137
tisB,156.9942497972653,249.44185197006817,215.17515494009325,143.27764203214792,0.0,81.18734692566225,129.7428777519392,205.46244155678608,272.8177683803131
tktA,266.7288230788369,312.9363993088915,300.8577251285238,303.5949844104352,259.99658075176757,396.69005825594195,234.94488462486586,257.88011866479746,274.12560852230257
tktB,158.78592831383074,174.730480421921,165.993828916074,199.57604408749233,68.11095937159516,151.87178981415985,314.46547273585674,217.21194046018314,228.0479975423276
tldD,223.59603686543528,165.40926064248632,202.64685842000927,234.65872311723177,256.71759356120606,250.11359578693714,312.3325245657526,276.9906525385884,313.5387420489076
tmcA,112.49860831285437,182.86519415258536,132.2703151330392,167.12095784144913,246.14442888612243,150.84194262323098,214.46568590142954,212.25004007250135,400.80402151697785
tmk,95.4062124022181,145.372124979911,99.479466143511,142.0952952148216,238.43892493785782,75.6389125855323,147.06313118350903,154.67289408784222,289.2651210087432
tnaA,13402.226836700833,9766.880956375191,12733.783218015382,7702.610298326048,6954.805422163421,12723.131590873465,5469.430756726709,5110.791173368463,3865.3797029319794
tnaB,570.5417439177583,386.6982266117983,570.1833458186494,345.15021172842506,266.7822057988604,410.6531470098101,189.2935770269531,312.04608311436886,214.8938712543332
tnaC,25826.897563225426,18281.73452438741,22734.399668117345,12277.67453796757,13606.914649787086,7039.619539679297,2695.532356354496,6102.234514236547,1410.9673880176197
tolA,113.38099651924772,188.7041104951066,75.83313164420953,189.02983250359136,124.94501011356624,109.27986838113058,101.40729936947466,281.3180064727749,182.06365659049334
tolB,325.77293173515665,220.5807209996663,331.52078716889525,241.73725677808835,420.28318161320317,263.24667593645705,169.20051735783431,249.41519587589443,144.8294058147834
tolC,133.5235138788299,163.01085047772767,98.60727231297237,124.03654943777127,102.43059484594276,167.22292610700677,93.45873099274664,166.07520832717546,111.89153213636325
tolQ,83.84857846473828,197.42641065016423,109.10373288617606,132.42987361081373,123.33107163632776,94.34514476345221,87.4712467989087,219.87149589972955,92.07038278062517
tolR,130.4549821352966,206.03061001881866,119.09709513125235,272.92248357633895,115.96802258341268,96.63470634945521,84.87898150915967,100.86338040060407,237.80530386740583
tomB,73.51476459944315,104.29493282371152,58.7840210517191,95.84359713810066,0.0,93.56841733182576,65.84982779016455,140.0432001651054,54.87095397846298
tonB,91.21212373612512,233.3614810097336,93.75761405412753,130.41694942952827,196.662438297704,108.88407204873974,137.77795579122142,191.850554803649,138.81044905265935
topA,153.650419522132,190.64926940411328,154.34225955668083,166.85568847535285,348.12725486067563,174.9313108015045,150.4489496616178,206.98087068607413,150.88261089959585
topAI,93.86447584114656,161.44218150761324,114.18869553352302,149.6758642950877,0.0,119.08657597744306,107.25345276100704,352.63088806722817,146.10450419319096
topB,115.20752971260258,189.26549843669707,77.73830748941816,176.19542158940698,263.9720636378802,123.64828798789222,127.63762659809598,231.38086881738985,180.49192067543655
torA,36.24185814390808,135.81628493603284,49.31400626336748,112.53989663415273,79.63410738060021,50.59267459700611,71.97499233067279,144.6949279232066,120.9777691867113
torC,38.316182377248886,70.17545707597824,54.38801734215231,86.89281822105286,271.87729079657703,59.7182078169633,70.62576116218791,117.28699988612443,66.62960518780025
torD,43.12543756655931,58.12465795906306,53.221514386778395,109.97321141084544,74.41281449102313,33.61663583640703,67.84914426699771,118.3463663367088,118.15699123513562
torI,81.2957853017259,231.10777048198372,79.60592426332444,109.19858395590823,0.0,69.67570818247133,65.18360059962038,39.55918650869463,96.34934851354343
torR,74.22742766587116,77.21837939774225,64.70911677990279,145.69265616974423,143.57945653184427,44.26204114047874,67.52166419564882,247.889101566564,74.60445650787786
torS,101.12219304349084,144.5368809229594,86.3352470292131,195.97602833242698,179.84549076050556,109.71013296990107,195.70877638976862,158.17239763125696,258.45562310423105
torT,69.05925107094203,158.34528696488184,75.27993758837083,122.44945804217593,171.07819074987407,90.26569396709473,86.50351979350725,169.64129285388287,118.97198292608408
torY,43.332057114785854,111.9545199577757,52.14401690820278,109.83179440953539,129.76621600614388,57.6551833583126,55.71365218454053,145.27930131876292,121.87123705518076
torZ,139.2092451340054,135.09254736324445,142.63054990578547,187.48031882929993,99.21708598803082,92.05617770621966,235.80940899379303,190.09080704031544,298.00751538256424
tpiA,3099.5058781748257,1388.2189152608967,3195.2580562787953,2336.2698457772753,1087.955211866521,2885.3618388595346,4739.431330755338,1517.3722344033586,3343.203435309697
tpr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tpx,114.74587317541474,88.55923738582302,152.24529406563317,202.1183405476794,538.4393001210127,178.848359166862,166.7984873869791,211.54121201704604,188.94204977418136
tqsA,48.13132947967611,109.8171675339923,54.938337431513176,112.6604955849452,12.325103849444826,64.00367234991067,46.89526364614323,196.70795491654044,79.35605632617803
treA,62.21609405168652,216.52996284087524,77.53003007671582,140.25072545361746,222.37448853450624,70.0318564194234,84.98961416004437,159.43304652250964,131.36474936940874
treB,1123.1470957843105,937.5169040288927,1162.9001101888514,735.2963826885481,1433.5343888686552,1281.2021350617267,544.1925619940519,617.2976013101669,476.05703476953374
treC,639.1920662522867,649.0126391838115,622.452026605535,503.86578264369786,264.9897327630637,761.238622187383,407.8290169138874,470.2186638019708,321.287612257434
treF,66.18255038130549,131.01045467107184,42.0361521256275,99.68465732874974,93.54753821728622,60.41384205888769,78.45158012899175,216.18384532529475,107.20585546212305
treR,55.500195546695025,108.27813851339835,78.66961293594846,128.06428076870213,80.7372309125025,59.5737850265441,82.20548939667727,131.2748954123896,131.32607855711277
trg,108.8601438879765,211.14494316668873,138.72683469337764,142.0710758685492,328.82340589921944,107.66847272819774,107.68162439567145,158.77326151015262,102.63067682973389
trkA,158.45689018641477,123.35205652977844,187.81570331071043,224.40056228439244,39.83505786634291,169.84045115303982,264.576800720617,163.5642181805003,256.54363472382386
trkG,107.97530808749705,274.0587161562594,121.04897736538825,204.7831546381468,380.59464201757856,104.79042420832006,145.7634345833476,280.41818412472475,197.69919139714054
trkH,100.52244519895017,76.72291486214868,121.02893034370027,179.74264592458331,238.96441017188067,131.06626405160827,88.84190868056623,192.17530432387824,150.16727065864345
trmA,109.82056473696633,194.02885303105916,137.78245616055017,118.49124955583456,136.7179775779016,119.919094403141,102.11593808858574,145.27930131876292,164.11783856013386
trmD,2629.215856314035,2413.3425639822267,2559.0499331908777,1392.3485949641702,1237.4452409779517,1838.8061948959196,704.2140316505102,737.2570266174363,462.6764805415467
trmH,54.27291382382341,112.95480089210633,44.9857400707318,100.8974144282818,199.6666823610062,62.10390804232045,74.1960339151622,164.28062174909985,134.82176306363303
trmI,169.75722976244643,188.06189940196177,161.9536405533149,150.6130000351236,102.76055334474623,97.43186382354867,112.52063327803654,130.46865038855918,190.68425008271888
trmJ,175.57596133647814,260.2838360637943,167.18751809455088,149.86206980578484,177.3168280526404,169.071828238411,180.77490411311987,168.19637928251882,222.149611248838
trmL,33.7447019541954,129.27843772988965,49.11417824177998,86.38912499312447,207.22555934208972,36.2367048184819,51.55791884103831,102.6011812584204,89.00989768870977
trmO,85.19496502818735,90.33990961180116,17.265226099592773,106.17942819187307,90.08815313683188,58.30323686796102,58.16018600716733,117.531481399009,81.81602328187357
trpA,42.50878197308271,133.84514046230072,44.760789171276215,126.47144547012346,139.10414604800923,55.20638987045496,59.80185459588235,98.75945610889383,90.4202562357915
trpB,52.36935142700978,139.30146089918475,47.6224281755579,65.71806739205758,148.50511434676545,72.45834720909451,69.41922654245367,109.64880046899842,170.45076441200467
trpC,53.519037580468606,113.61826521452694,41.647454770952535,124.28855347338354,153.60228541885198,51.99015355853601,55.79683953295283,149.34494650603395,129.11320520697637
trpD,50.26113315475808,114.74183643253598,103.6978330278405,141.0485985690818,149.4650516629573,75.41368534918188,113.55633564693227,187.11758070350157,135.42658999075692
trpE,60.51700312239192,247.96939255344842,62.08243025490093,200.85609739284348,84.06383210940919,76.01574409246568,127.60233731683857,221.59183476153189,265.3982697187307
trpL,172.73205967914274,219.63433506798455,30.521298573062875,73.16305125045851,0.0,12.403622446976179,158.81095418816602,250.66417869927903,230.55022680026462
trpR,166.92150109666395,251.2985249205118,100.38427099489029,161.93198269883592,97.52662449675377,133.52773705950375,155.519737657235,273.13309891356243,53.40727730923561
trpS,94.66748106594213,173.08496853118783,77.00933617576536,115.0680078435383,145.96970006767864,181.48502395789367,104.5265595329627,191.17206875597086,140.22271256881768
truA,122.1234783561762,270.05645047236374,136.24775257846056,180.71408646042684,103.55816038813974,121.98698459886754,140.4874182904671,245.41768388166662,129.52498904184608
truB,42.73519106135828,156.58284568112097,104.86246152602317,83.90524528326394,129.58966333130556,61.07844386768573,64.37065319985187,131.30028408057473,58.552438552448166
truC,50.91514607145101,119.01367910087833,50.605716312233554,141.56069303249635,202.01836884262434,50.32086118117555,48.48753989222023,121.38815512665292,123.887621872556
truD,118.2145315099352,93.72559074023584,81.49186719007788,133.78386514369555,302.5108703390165,106.29260093035363,61.6405272442078,187.73396802817197,107.69989166240933
trxA,511.60095494058817,508.29660401447853,772.8825197751513,480.54822298596616,927.7441806673013,640.6573503139616,452.26317594901013,279.615704555008,425.4699640041247
trxB,125.63306949333925,130.66976190158263,83.31745790596977,148.4704388244456,103.00265359893176,136.86182221455292,79.88106446798281,157.35104996243308,152.3278284216034
trxC,675.546860068952,119.00595093989776,569.9852508519492,672.5121541280986,1047.853918342979,498.4202377110411,1052.5277014817739,273.4118061573518,938.6687805439346
tsaB,67.90156828766301,238.97405792187726,48.2486476365121,128.21272855178682,117.30098836023352,64.66700495964656,70.71439116214135,213.0787217179428,95.89696933717904
tsaC,42.86649020309616,122.7126763618433,80.41802883190519,124.49210291308387,117.9918973230883,70.0028334912042,38.752486016371854,174.58928934380307,201.58056479394867
tsaD,49.53696543855494,131.58565932327477,82.21787677743713,90.23623369832809,178.64107620837333,74.98720375253012,79.07825672144256,100.66443882190465,74.5195629524524
tsaE,46.36098571474827,88.62795524542975,54.9977945066555,119.81043498198056,303.7257734327475,89.51256458930565,157.26409424477475,156.898591734273,262.7374337886132
tsf,683.5891535517999,572.2314076884437,746.5359173865538,414.9233782403864,634.8296447523905,923.8693655988378,380.30150844166894,369.18128143108436,361.0465259486538
tsgA,81.07592784262978,202.47291403566015,63.21162344065814,171.30181415875123,134.90357957038276,113.847739026468,114.53405132882487,201.81209361034576,134.43886956182945
tsr,378.9674633008825,332.52092653926235,314.08738504399213,371.2411845323028,429.83799674938825,521.2708129149179,290.4881074399708,270.33944076574954,318.2595522134088
tsx,915.0700436154721,741.5450770430936,718.1558092212633,647.3844990413983,491.5209635145547,1085.651422342807,460.2585629021742,436.6947486647623,524.9902198409416
ttcA,62.37546599524599,122.18668365732657,97.80021874493464,106.5495558074586,72.23221919458288,85.92544396178863,77.57849668017381,207.43804195637057,135.78078261073276
ttdA,54.54696621446613,136.3941606167019,74.32036601549272,121.98855790321103,211.2093042884303,53.74655779207081,109.26182453764653,150.0416514000214,206.66097632589512
ttdB,68.40873650659118,278.89211358880215,93.83032878154478,139.10487312316448,421.00602258004596,99.43272944948838,143.83117270666202,127.85459853310898,105.57374247041821
ttdR,77.4239521520016,150.42480183112767,46.444387619620585,118.8752550964544,169.53953140811882,67.62892946279541,65.85967596600993,150.62841374581103,121.20566585801691
ttdT,42.33351298693745,136.27487505169594,61.8243927038374,104.33793233527862,132.4443536608374,71.24342196281539,74.2682960525747,180.36907779288353,170.55047515347445
tufA,1912.646791454771,1421.5862124933763,1798.593080721986,1362.0830079317957,644.8213508878532,2322.2535823554736,1104.6048533734304,780.0810724119293,1002.4557329859607
tufB,1737.4075660148847,1475.5614496285284,1752.6952291969244,1396.6386579290454,806.2958127128582,2407.294759040265,1165.4692233612325,692.2263727184073,929.4968004542314
tus,112.96305236220925,273.4295650627467,128.33713770963695,171.91841982340603,87.78654612765861,160.16495759427522,250.6121019576502,185.9103705054145,188.15873348537724
tusA,162.90177986000455,173.3351111250819,147.11638123174512,284.3990559278494,0.0,137.27179720281563,245.63475655954903,132.2977672463208,113.86931933427705
tusB,58.17711732248905,121.09303741471473,37.19783263592038,173.14302818712025,885.8668391788467,70.03465799251464,46.15738763374431,35.95592727243758,69.64538101257993
tusC,84.06293571051613,169.82440550792379,67.71913120898326,108.02981786200515,0.0,80.90544641550372,73.26100565227898,137.6598358430467,193.5661279177222
tusD,119.17173109646284,284.9408898473354,176.56216325696255,164.12060430698784,181.29367871567098,196.54365801286775,68.53448915858355,175.8376244020867,206.86968024907463
tusE,56.321120065078055,192.10873333543842,91.1476961931923,196.62570023560727,316.9792617279946,98.63955123638699,71.92898736769209,114.31183112068463,60.78142342916067
tynA,44.13250953103867,102.9458332668823,52.03317688791623,98.30078497082962,185.68142929912293,54.546633014451785,67.84858307110797,206.46535848786803,75.73483703597084
tyrA,42.79813956399437,135.02729652097827,94.31815728828185,120.85841604458261,25.01271075328508,91.96438835413,64.13023515309463,216.39480141502148,158.11800313975365
tyrB,69.81615745490309,93.41948566244139,72.81400250030954,123.6234974018426,145.29996799395758,84.69764574060137,87.87401707311366,91.2191292037289,166.83031487054328
tyrP,64.87428512041731,130.00985746244913,72.41253634227913,113.18541344439747,227.34325219322486,60.70629797968763,73.86351951224263,140.67057261041347,67.33892762978026
tyrR,212.11765772271383,199.7952136402205,258.88177325663594,257.5474627554443,180.34456430286872,262.0852077616071,312.1845752971062,220.89211129237353,293.23387309469456
tyrS,223.72527321893048,206.308621629406,235.42693422857266,335.68929397269204,283.1438857271872,284.07611880165547,243.52125097046718,298.18643282876627,209.52947082729932
uacT,78.60560396992872,144.31164606729598,60.90041718382887,138.12744794826472,80.99353958206598,91.36378024890132,76.416909522293,195.2531276906104,121.0030693454805
ubiA,96.87241285098315,186.9641320608175,175.1828142325026,138.98779817661205,51.14282782888187,168.93687273728332,107.80843033300114,193.3888754034492,139.24124522387115
ubiB,89.61857136552233,303.8972857639546,103.11400322307165,151.09942314351434,257.3062585168833,132.6839220208778,87.60473029493782,194.83248342871104,110.21733877197296
ubiC,250.1493201618429,199.88236603648335,204.91558590167813,297.08716405730235,694.1780628938818,283.41190446000195,167.93370048081667,217.59215196194577,138.19125040136345
ubiD,157.26248164362113,190.80969126603307,177.01433856154387,161.78877548105913,94.77707869768867,120.18131990313582,95.59806703362871,237.39576078669623,213.07377888518434
ubiE,172.0466149978763,232.14751572236798,185.67123298613248,109.14577214075098,40.49676979103299,205.0155019712594,151.92374444020984,158.98879406179876,83.71168949295324
ubiF,80.28515631005052,164.9658763028849,92.73180255234155,142.196682835314,285.28528004575924,121.48329893133615,70.59028268454036,158.02787277900768,133.5074017440308
ubiG,187.2100165485149,254.85134018706566,226.8201068230523,259.6567314218166,550.4872109353697,178.12369164707022,184.7754155408771,222.00174183148175,196.589508744624
ubiH,51.39474684940057,116.52355944446509,45.08298682356997,163.76748510658453,139.57474473779692,101.31203067377488,86.39422705460822,152.4499948039665,174.37927459638337
ubiI,121.61600544325344,120.41939496602359,135.80455605732524,133.75975548127778,259.79536231279894,107.93766665771493,94.02349643443476,117.89752569131292,77.7603944507127
ubiJ,57.69136778722523,117.19526577708228,45.32866124712308,53.6498859726444,0.0,56.05912620331156,70.23088740508315,127.54945629317314,93.01902714961172
ubiK,284.3252803653243,475.01181302994894,199.64705097534429,273.65432507017505,52.60405148113565,242.98661499336416,180.67962019198563,508.99613099067733,314.92685619623774
ubiX,82.54774220455874,76.78944797489687,33.131672793127464,94.3418292440123,286.46136104814923,66.8994421213105,69.14396102224428,95.05341375179736,123.46571356277332
ucpA,1735.5646269124773,1117.9601584507557,1543.3198673350742,1145.251171562575,905.1948429427489,2316.997954461105,912.4593801493703,551.2463914949681,667.1983836189476
udk,61.290285350325114,92.14965259694813,37.43850876368694,106.51805212720085,27.817874576083415,54.693968139172775,46.845520949196164,108.2998290075022,116.35245090854477
udp,2223.7552564991997,1573.3254828984168,2353.2642175388323,1598.5514605768858,1901.7538191631556,3001.2748684490325,1207.494705810613,1445.5981468745372,859.5711211805142
ugd,25.84320275919308,102.47720260884113,38.426236442564374,103.97287729921362,143.19616156186603,53.307458938979174,51.46921302646217,115.35474867866859,108.16302414151232
ugpA,113.75417623914716,128.15536249864545,96.28129237364007,124.74485617556006,372.0640724551156,85.45585397475219,165.22049378468407,165.9664519467147,142.34139847212282
ugpB,74.70628792197397,131.75915935497218,72.63582388202151,126.81664991092434,247.9619981737966,62.55109042037427,80.6037943736919,191.93655417411838,142.0588527322815
ugpC,50.93257184563331,104.54383415901066,34.75324333319344,105.54333723805641,320.4009139349375,59.27017448879755,56.65861998534885,111.19143896014307,117.53540974131138
ugpE,31.034601739042195,114.49023849288558,59.01325548568274,97.7777480142431,327.20528357754847,61.178408587600096,67.83053989356509,108.41422448102756,104.85129995437566
